TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG ESM,ACWG TSM,Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
58542531,1683.01,,1,4,4,1,4,4,4,12.2,88.6,8,4,11,PC,PC,9.794,0.006,,1,spoc,04:23:55.12,27:49:20.53,-16.02,0.115,-40.952,0.078,2458816.411928,0.0017039019,3.05760091533588,0.00033595288,1.34737926633194,0.23634306,1.298423,0.090315,1195.17702113208,83.17935,2.39093264719577,1.8920331,122.333823855121,848.215857323668,11.764502,51.1884,.1389,4402,126.1,4.59,.11,.695095,.0594975,,,.69,.0862442,"19",2020-01-30,2020-01-25,2021-08-19 00:00:00,"potential L1 candidate"
85031598,1684.01,,3,4,3,3,4,4,4,130,316.4,3,5,10,PC,PC,7.3543,0.006,,1,spoc,04:21:23.06,62:14:42.74,30.853,0.064,-127.329,0.059,2458816.411666,0.0013631564,1.15510939479481,0.00011049027,1.47519370919805,0.08265574,0.84368,0.094065,776.75645515946,86.63357,11.7313579114561,2.9106147,2148.74650694729,1736.46504537415,16.399036,87.5878,.34815,4815,122,,,2.98524,,,,,,"19",2020-01-30,2020-01-25,2021-08-19 00:00:00,"Possibly EB; difference image suggests some centroid shift but not consistent between the two orbits; minor depth-aperture correlation"
28900646,1685.01,,1,4,1,1,4,4,4,13.6,13.3,8,4,9,PC,PC,11.1117,0.007,,1,spoc,04:34:22.55,43:02:13.34,37.818,0.096,-86.912,0.059,2458816.225016,0.001501875,0.669174411356388,0.00007292768,0.912603111043738,0.51505464,1.084466,0.132082,998.330993249974,121.64425,1.46863653531116,2.622648,204.679021893715,964.6906800636,9.813819,37.6153,.07265,3457,157,4.7705,.00663534,.462408,.013731,,,.459708,.0202729,"19",2020-01-30,2020-01-25,2021-08-19 00:00:00,"potential L1 candidate"
102672709,1686.01,,2,4,2,2,4,4,4,5.4,40.1,0,4,4,PC,PC,9.86671,0.006,,1,spoc,04:06:55.47,66:07:10.56,9.278,0.032,-5.304,0.05,2458818.606268,0.004185853,6.70213732031359,0.0022007648,3.90108539412462,0.64686406,0.671608,0.068254,618.382482720463,62.862545,3.71724112544624,1.9358207,505.627129966992,1209.42054437912,8.903441,209.153,1.7115,6141,223.518,4.17616,.0950537,1.45858,.0689849,,,1.164,.199376,"19",2020-01-30,2020-01-25,2021-08-19 00:00:00,"crowded field"
103448870,1687.01,,3,4,3,3,3,4,4,6.1,62.7,2,2,5,PC,PC,9.83739,0.006,,1,spoc,04:27:20.4,73:01:25.28,21.003,0.035,-39.06,0.041,2458816.844034,0.0013020275,10.2595817428391,0.00009381591,1.44568804134222,0.28888857,1.397317,0.119185,1286.14840186259,109.76784,3.66043286255452,1.453023,106.74758908125,819.802556608272,9.658092,124.854,.461,5734,157.223,4.4674,.0767968,.978325,.0471558,,,1.024,.131096,"19,25,26",2020-01-30,2020-09-11,2021-08-19 00:00:00,"potential L1 candidate"
121966220,1688.01,,5,5,5,5,1,5,5,92.9,127,0,0,1,PC,APC,10.8001,0.006,,1,spoc,05:03:11.48,41:47:08.82,13.3,0.082,-11.25,0.059,2458820.091558,0.0010122207,6.71665856227926,0.0005404483,7.47932911172578,0.081737705,10.695391,0.153188,9802.4583853035,141.08165,23.5783621082342,1.2241184,1148.82260068074,1484.85139824248,60.821346,472.704,9.135,5843,170.189,3.7177,.0858957,2.3529,.118236,,,1.054,.145363,"19",2020-01-30,2020-01-25,2021-08-19 00:00:00,"Likely an EB; too large to be a inflated planet"
198384408,1689.01,,2,4,2,2,4,4,4,9.3,124.5,0,3,3,PC,PC,6.3196,0.006,,1,spoc,17:11:08.42,56:39:32.04,-14.298,0.611,-60.333,0.761,2458823.255936,0.003739113,9.12381011959331,0.0053042974,5.1188391119771,0.34257415,0.307659,0.035808,283.324086990691,32.979588,2.0471843690411,.49013633,148.745590444784,890.698609973666,8.011808,26.9148,.1874,5470.16,101.004,4.30008,.0737781,1.1485,.0496106,,,.96,.124713,"19",2020-01-30,2020-01-25,2021-08-19 00:00:00,"Potentially on the neighboring star; possibly has a stellar companion"
267574918,1690.01,,1,5,5,1,4,4,4,0,373.2,1,0,0,PC,CP,16.338,0.006,,1,spoc,18:57:39.76,53:30:32.49,240.759,0.148,-52.514,0.143,2458683.632339,0.0010123337,1.40805196228847,0.000019670091,0.388455115666695,0.22492428,152.57034,52.910957,131095.864679972,47564.406,38.1519674954373,15.234078,1652.7142956047,1626.18217177934,17.13399,24.7359,.0434,5780,,4.438,,1,,,,,,"14,15,19,22,26",2020-01-30,2020-09-16,2021-08-19 00:00:00,"Host star is a white dwarf; interesting small planet"
268334473,1691.01,,1,4,1,1,3,4,4,4.5,56.4,1,12,3,PC,PC,9.52636,0.006,,1,spoc,18:09:36.99,86:51:37.23,-25.645,0.048,161.959,0.05,2458818.091499,0.001389804,16.736715979194,0.00019447616,4.96574572548351,0.17675078,1.273095,0.036604,1171.87705853816,33.71296,3.49512423314362,.36748138,59.3260433892888,707.833472234731,31.222721,111.445,.3685,5759,186.802,4.44767,.0798184,1.00422,.0496935,,,1.031,.143191,"19,20,25,26",2020-01-30,2020-09-16,2021-08-19 00:00:00,"potential L1 candidate"
288636342,1692.01,,3,4,3,3,4,4,4,3.5,26.9,0,3,2,PC,PC,10.741,0.006,,1,spoc,18:37:51.45,78:36:40,-5.886,0.053,-4.637,0.062,2458820.847181,0.003225002,17.7290289704845,0.00039698152,6.42186175817899,0.32920685,1.294702,0.063793,1191.75390470564,58.75409,5.14651573301047,.645184,161.738911822477,909.543299437627,16.496546,341.119,3.8725,6554,144.208,4.24316,.090455,1.45796,.0685126,,,1.357,.2276,"19,24,25,26",2020-01-30,2020-09-14,2021-08-19 00:00:00,"Check the 16 mag neighbors; some centroid offset; possible multi"
288636342,1692.02,TIC 288636342.02,3,4,3,3,4,4,4,4.8,51.6,0,3,2,PC,PC,10.741,0.006,,2,qlp,18:37:51.45,78:36:40,-5.886,0.053,-4.637,0.062,2458686.83331,0.00204,32.20708,0.00035,8.115,0.19,2.793934,0.00058,2570,.534292,9.91267,.480341,75.444,821,21,341.119,3.8725,6554,144.208,4.24316,.090455,1.46,.07,,,1.357,.2276,"26",2020-09-11,2020-09-28,2021-08-19 00:00:00,"outer companion to 1692.01; transits close to momentum dump and data gap; TOI ID renamed to reflect second candidate"
353475866,1693.01,,2,4,2,2,4,4,4,8.1,11.9,5,4,4,PC,PC,10.6714,0.007,,1,spoc,06:01:14,34:46:23.13,-22.762,0.084,-17.765,0.069,2458817.683149,0.002249117,1.76688101532694,0.00029461313,1.30174835081032,0.6433984,1.092627,0.133519,1005.8407495868,122.96791,1.4785469370638,2.1842883,57.0126757200361,700.829873131122,9.257097,30.7947,.0391,3474,157,4.77152,.00661752,.46126,.0137244,,,.4585,.020293,"19",2020-01-30,2020-01-25,2021-08-19 00:00:00,"centroid offset; check nearby stars"
396740648,1694.01,,3,4,3,3,4,4,4,25.7,114.3,6,10,5,PC,PC,10.7424,0.006,,1,spoc,06:30:59.69,66:21:38.14,46.512,0.037,-20.362,0.046,2458843.657627,0.0009874341,3.77012960886973,0.00026957458,2.85120563457313,0.10558969,4.745447,0.118273,4361.18010817049,108.92766,5.4800265832157,.46199888,195.288169585226,953.419593194318,26.865028,124.68,.587,5058,122.082,4.53907,.0868076,.81833,.0476885,,,.845,.108916,"19,20",2020-01-30,2020-02-19,2021-08-19 00:00:00,
422756130,1695.01,,2,4,4,2,4,4,4,5.4,57.9,6,3,3,PC,PC,11.0294,0.007,,1,spoc,01:27:41.22,72:17:47.81,71.707,0.055,40.475,0.062,2458791.519349,0.00097176497,3.13431893986907,0.000026606538,1.23513565771405,0.38916555,1.312998,0.096202,1208.58478271261,88.60096,1.81916603191748,1.5056809,34.5533449181574,618.361259953643,13.702469,45.1309,.06805,3575,157,4.72334,.0086441,.516105,.0153254,,,.513745,.0202836,"18,19,24,25",2020-01-30,2020-09-23,2021-08-19 00:00:00,"potential L1 candidate; low SNR; crowded field"
470381900,1696.01,,1,4,4,1,4,4,4,8.7,90.3,4,1,6,PC,PC,13.9664,0.007,,1,spoc,04:21:07.36,48:49:11.39,12.93,0.127,-19.178,0.078,2458816.697706,0.0027523146,2.50071474655903,0.000511482,0.984599200850711,0.44097477,12.022976,1.704641,11012.4838927907,1568.8007,2.96896750665285,1.348479,13.8067063249871,491.634409315685,7.6407685,64.9172,.35625,3181,157,4.94798,.00806131,.280475,.00857285,,,.254505,.0202442,"19",2020-01-30,2020-01-25,2021-09-19 00:00:00,"centroid offset relative to oot centroid position; no offset relative to TIC position; check nearby stars"
1884091865,1697.01,,3,4,3,3,4,4,4,5.6,54.2,2,0,3,PC,PC,11.1744,0.006,,1,spoc,19:20:26.13,61:05:07.61,44.402,0.047,91.791,0.048,2458683.526398,0.002414275,10.716396113022,0.00012685242,3.36334683327573,0.27756912,2.768846,0.131294,2546.95204678679,120.918724,3.68958357193597,.8938952,19.9374091364574,538.935671347015,18.611988,83.7441,.15465,4067,118.044,4.50609,.111005,.739739,.0671156,,,.64,.0817178,"14,15,16,17,18,19,20,21,22,23,24,25,26",2020-01-30,2020-09-23,2021-08-19 00:00:00,"Some transits affected by noise at end of sectors; crowded field; 2 similarly bright stars in pixel"
190223929,1698.01,,3,4,3,3,4,4,4,14.9,24.7,3,0,4,PC,PC,11.1018,0.008,,1,qlp,06:34:00.71,41:54:02.82,-2.596,0.073,-7.177,0.066,2458847.69726,0.00269,17.04198,0.0012,1.578,0.349,3.828534,0.012819,3520,11.8065,,,236.097,1092,13,756.791,27.2675,7697.2,112.2,,,,,,,,,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"matches with 703728672 with 3 arcsec separation; could be planetary on companion as well; Gaia Rstar = 2.3 Rsun; period could be half (8.5 days)"
22705558,1699.01,,2,4,2,2,4,4,4,6.5,44.2,3,3,5,PC,PC,10.8756,0.006,,1,qlp,08:20:45.3,46:12:12.98,-5.154,0.071,-25.685,0.053,2458842.99749,0.00722,4.54856,0.00215,2.446,0.318,1.249315,0.003022,1150,2.78373,3.47217,.269138,221.881,1075,10,205.283,1.9335,5654.4,132.3,4.41,.08,1.04,.06,0.139,0.017,1.004,.13286,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"potential L1 candidate; low SNR"
23650642,1700.01,,5,5,5,5,5,5,5,13,75.9,1,1,1,PC,FP,10.8219,0.007,,1,qlp,08:24:21.27,42:06:17.05,26.602,0.084,-59.738,0.052,2458843.38029,0.00428,1.12355,0.00039,1.611,0.479,1.108016,0.005274,1020,4.85789,3.49799,.294974,2963.42,2055,12,189.762,1.891,5524,107.6,4.41,.07,1.01,.05,0.00660561,0.0200052,.97,.124259,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"small centroid offset; potential odd-even"
274215536,1701.01,,3,4,4,3,4,4,4,29.7,117.1,6,2,4,PC,PC,10.9263,0.006,,1,qlp,06:39:35.57,42:07:52.82,7.743,0.066,-53.417,0.059,2458843.37293,0.00208,1.33418,0.00021,1.115,0.308,2.685086,0.010226,2470,9.41862,4.94538,.439061,470.116,1297,19,123.643,.71,4685.1,111.6,4.42,.09,.88,.06,0.287,0.052,.747,.0865692,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"slightly v-shaped; small depth-aperture correlation"
371210825,1702.01,,5,5,5,5,5,5,5,26,96.1,3,0,0,PC,FP,10.9894,0.006,,1,qlp,07:26:14.24,32:23:01.77,-42.674,0.179,-74.653,0.16,2458842.74962,0.00292,0.40312,0.0001,0.853,0.323,1.086279,0.015864,1000,14.6108,2.95177,.440428,1215.98,1645,11,103.107,1.187,4252.9,105.3,4.37,.09,.89,.07,-0.214058,0.037983,.665,.0751074,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"potential L1 candidate; ultra short period"
453387619,1703.01,,3,4,4,3,4,4,4,31.4,242.7,6,2,7,PC,PC,10.6414,0.006,,1,qlp,07:35:29.85,49:28:41.04,-19.978,0.07,-33.776,0.05,2458843.70837,0.00104,1.20143,0.00009,0.62,0.107,2.532717,0.580527,2330,534.542,9.82792,2.7929,887.711,1520,20,198.501,2.0215,5747.6,140.5,4.39,.08,1.08,.06,0.540347,0.0175272,1.028,.129129,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"short transit duration"
95129101,1704.01,,3,4,3,3,4,4,4,13.7,140.8,0,1,7,PC,PC,10.8508,0.007,,1,qlp,07:39:43.89,28:07:12.53,3.12,0.089,-4.992,0.075,2458844.21597,0.00474,3.93064,0.00116,2.722,0.453,2.271563,1.006693,2090,926.769,11.6393,4.5159,3817.33,2189,14,343.469,5.973,6621.9,137.7,4.33,.09,1.34,.06,-0.011,0.01,1.39,.227293,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"check 95129100; v-shaped"
137500798,1705.01,,3,4,3,3,3,4,4,4,27.8,0,1,2,PC,PC,10.3042,0.007,,1,qlp,08:50:32.4,82:55:37.63,-4.83,0.039,-17.892,0.042,2458822.8675,0.00587,13.20692,0.00404,4.959,1.274,0.858071,0.00356,790,3.27908,4.77738,.388525,284.968,1144,12,335.518,2.892,6653,124.9,4.14,.09,1.67,.07,,,1.4,.243274,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"Slight depth-aperture correlation; the last transit lands on a systematic feature"
230377505,1706.01,,2,4,2,2,4,4,4,2.3,26.4,0,4,4,PC,PC,10.486,0.006,,1,spoc,19:00:49.34,60:14:01.22,-15.349,0.061,-51.114,0.057,2458685.476955,0.0019288488,4.51542231071908,0.000047631045,2.83308232029512,0.44041798,0.403113,0.029445,371.211531104421,27.11954,1.88705170490425,1.5107582,291.879320584436,1054.19409990084,14.019763,161.185,.657,5617,125.1,4.47,.08,.965802,.049696,,,.994,.124065,"14,15,16,17,18,19,20,21,22,23,24,25,26",2020-02-19,2020-09-23,2021-08-19 00:00:00,"L1 candidate"
230377505,1706.02,,2,4,2,2,4,4,4,1.3,19.4,0,4,4,PC,PC,10.486,0.006,,2,spoc,19:00:49.34,60:14:01.22,-15.349,0.061,-51.114,0.057,2458690.107647,0.0041243085,7.40570138678552,0.00015629728,3.23028355737687,0.6143366,0.315909,0.033891,290.920233065125,31.214504,1.68835130422988,1.6438942,150.908220320943,893.918600158973,8.050192,161.185,.657,5617,125.1,4.47,.08,.965802,.049696,,,.994,.124065,"14,15,16,17,18,19,20,21,22,23,24,25,26",2020-09-23,2020-09-11,2021-08-19 00:00:00,"multi; low SNR"
240148934,1707.01,,5,5,5,5,5,5,5,22.4,80.4,1,1,7,PC,FP,10.3135,0.006,,1,qlp,06:45:31.72,31:27:55.92,18.699,0.081,-28.382,0.068,2458843.26677,0.00401,2.02365,0.00075,2.585,0.448,1.858198,0.00261,1710,2.40429,5.96472,.381378,2411.54,1952,15,291.007,5.6945,6582,123.8,4.24,.09,1.48,.07,,,1.37,.225354,"20",2020-02-19,2020-02-19,2021-10-17 12:02:10,"slight depth/aperture correlation; missing transit"
241173474,1708.01,,3,5,5,3,4,4,4,23.1,107,4,2,5,PC,APC,10.388,0.006,,1,qlp,07:44:25.75,43:00:32.68,-0.437,0.074,-27.325,0.041,2458853.1211,0.00154,11.44192,0.00099,3.841,0.637,5.998949,0.003378,5510,3.11154,9.64245,.498673,170.262,1006,47,235.782,2.5055,6259,123.6,4.34,.08,1.24,.06,,,1.217,.176427,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,
29119552,1709.01,,3,4,4,3,4,4,4,87.3,136.8,7,1,7,PC,PC,10.2061,0.006,,1,qlp,07:54:31.16,45:48:28.23,3.526,0.153,-40.416,0.097,2458849.57198,0.00051,7.62897,0.00038,3.248,0.222,11.888518,0.002528,10890,2.32829,18.3832,1.08561,301.104,1160,81,268.655,8.506,6157,134,4.1,.09,1.6,.09,,,1.171,.15984,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"period could be 2x"
445805961,1710.01,,3,4,3,3,3,4,4,10.3,107,2,12,3,PC,PC,8.9134,0.006,,1,qlp,06:17:08.12,76:12:39.67,59.837,0.037,55.61,0.044,2459371.197919,0.0010252,24.2833715,0.0000635,5.229,0.251,3.218545,0.000551,2960,.507365,5.38164,.272887,32.8189,666,86,81.2271,.17695,5675,125.8,4.46,.08,.98,.05,,,1.01,.128534,"19,20,26,40",2020-02-19,2021-09-10,2021-10-07 12:08:52,
461662295,1711.01,,5,5,5,5,5,5,5,27.1,137.6,0,3,1,PC,FP,9.92871,0.006,,1,qlp,08:17:47.2,51:00:37.33,-39.008,0.057,-48.908,0.044,2458844.85466,0.00472,10.2558,0.0046,5.088,0.309,6.250081,0.001002,5740,.923177,7.44683,.405057,126.859,934,66,112.978,.4275,5326,120,4.43,.08,.97,.05,,,.918,.120378,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"Gaia RV error is 7 km/s; check for secondaries; period could be 2x; observed transits could be secondaries"
67926921,1712.01,,5,5,5,5,2,5,5,77.9,97.3,2,1,3,PC,APC,9.9841,0.006,,1,qlp,08:31:46.97,44:49:56.33,-1.527,0.064,-6.598,0.05,2458843.665,0.00124,3.56681,0.00033,4.241,0.294,4.417062,0.001179,4060,1.08574,20.5438,.924216,2255.88,1919,79,574.264,13.792,6831.4,98.6,3.61,.09,3.17,.13,-0.249923,0.00668965,1.48,.258801,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"Hot host star; the planet could be inflated because of the high stellar insolation; Gaia parallax is 1.7"
15863518,1713.01,,3,4,3,3,4,4,4,28.4,150.8,5,3,4,PC,PC,10.618,0.006,,1,spoc,06:42:04.94,39:50:34.45,-9.896,0.09,-64.258,0.079,2458842.712088,0.0010584701,0.557201019151831,0.0000411963,0.80465931086204,0.08821824,1.393136,0.237855,1282.30253665564,219.04858,4.65369047431045,2.1215692,3415.82583107204,1949.81622144659,12.751203,138.371,.93,5097.6,102.7,4.42,.08,.946,.0538694,0.471968,0.0198114,.856,.100592,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"v-shaped"
239154970,1714.01,,5,5,5,5,5,5,5,110,139.8,0,0,0,KP,KP,10.7131,0.008,,1,spoc,07:32:44.22,33:50:06.08,0.096,0.073,-2.647,0.07,2458845.989739,0.00035350324,3.47446852156874,0.0000994821,4.35531312377489,0.032258462,13.247147,0.089308,12126.9417438386,82.25275,18.8242774317584,.7854407,1924.73376068443,1689.32191320671,141.85887,396.11,7.5075,6642.3,107.3,4.14,.09,1.66937,.068789,0.021,0.01,1.4,.236512,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"HAT-P-33 b"
142090065,1715.01,,3,4,3,3,3,4,4,21.8,198.8,2,5,1,PC,PC,9.01249,0.006,,1,spoc,05:16:17.64,79:44:15.82,-6.382,0.051,13.103,0.066,2458816.936164,0.00078417704,2.82693667311868,0.00001666742,1.58532648284352,0.070730545,1.280947,0.061469,1179.10033925179,56.61347,8.16914483674463,4.5156155,2458.62650590915,1795.94440839727,23.847828,182.907,1.2905,7072,131.2,4.28,.09,1.50581,.0587262,,,1.566,.274503,"19,20,25,26",2020-02-19,2020-09-11,2021-08-19 00:00:00,"V-shaped; possible secondary at 0.55; centroid offset < 3sigma on TIC 142090063; need SG1 to check"
14336130,1716.01,,1,4,1,1,4,4,4,5.4,52.4,0,19,7,PC,PC,8.82897,0.006,,1,spoc,07:00:20,56:49:27.1,50.84,0.088,-55.918,0.062,2458843.846037,0.0030905947,8.08841684319834,0.0016610239,3.32621424513656,0.675216,0.521751,0.045627,480.434843632057,42.023335,2.74166676470304,2.3931823,251.439552898558,1015.61275968024,12.347238,104.158,.81,5878.6,140.7,4.28,.08,1.23517,.0676985,0.09,0.131,1.065,.138125,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"Slight depth-aperture correlation; small planet candidate"
149833117,1717.01,,3,4,3,3,4,4,4,108.9,319.7,5,2,4,PC,PC,9.52339,0.006,,1,spoc,06:58:30.85,67:40:38.41,1.214,0.053,9.711,0.059,2458843.547331,0.00042390282,4.05217312487379,0.00011651715,2.6166253410937,0.024615612,9.338914,0.17691,8564.57063315091,162.92679,13.9280723965613,.62101364,1009.70360810348,1437.69984730187,51.37735,188.086,1.895,6578,122.8,4.31,.09,1.35549,.0586934,,,1.368,.227737,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"star has pulsation pattern"
257241363,1718.01,,3,4,3,3,4,4,4,28.4,173.6,1,3,6,PC,PC,8.2558,0.006,,1,spoc,07:28:04.33,30:19:18.24,-22.04,0.069,-155.884,0.063,2458848.027133,0.00069542404,5.58694741080366,0.00037200074,2.93142716070373,0.11043211,2.016003,0.048551,1855.08502099982,44.716293,4.04234178494893,.47674522,182.580138527629,937.525594078367,31.366165,52.3044,.0936,5378,134.6,4.46,.08,.939285,.0550377,0.2,0.1,.93,.117997,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,
293617835,1719.01,,3,4,4,3,4,4,4,28.3,71.6,2,5,9,PC,PC,7.7649,0.006,,1,spoc,09:01:11.39,55:51:35.78,-9.671,0.315,-1.008,0.274,2458844.193788,0.0016946571,2.75679172833002,0.0003481778,1.32128653924122,0.30335957,0.370089,0.034015,340.806193445544,31.328823,7.83096331551641,8.827916,13276.0371421189,2737.7063560481,10.381917,227.754,10.2645,6096.4,111.7,3.26,.09,4.16547,.257447,,,1.14,.147561,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,
356473034,1720.01,,5,5,5,5,5,5,5,136.5,281.9,0,0,1,KP,KP,10.4467,0.006,,1,spoc,07:48:06.42,50:13:30.53,-29.731,0.083,-154.272,0.05,2458843.218679,0.00044674551,2.61582557385023,0.00008151162,2.65304141688201,0.041168537,14.383698,0.161583,13160.5086070933,148.812,12.3839921312847,.9196527,629.09958354832,1277.31966668518,84.67514,154.273,1.446,5267,152.7,4.32,.1,1.08495,.0780125,0.38,0.1,.902,.114612,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"XO-2 N b"
51234631,1721.01,,5,5,5,5,5,5,5,92.2,95.3,0,1,0,KP,KP,10.1653,0.006,,1,spoc,07:21:33.13,58:16:05.19,-16.989,0.056,5.31,0.05,2458846.130168,0.00043908707,4.12487797859423,0.00014205104,4.42545416954422,0.035344765,9.267,0.070401,8498.90103719691,64.839355,15.2551466064676,.86126125,1273.71166584445,1523.65812248178,112.40956,272.655,2.8845,6304,139.5,4.11,.09,1.6225,.0905754,-0.03,0.1,1.238,.186019,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"XO-4 B"
85242435,1722.01,,3,4,3,3,4,4,4,10,74.9,1,3,7,PC,PC,9.52682,0.006,,1,spoc,07:37:22.85,61:09:14.13,-8.62,0.053,-58.853,0.053,2458844.1106,0.0016673086,9.60666581871605,0.0012995994,3.93461241294883,0.23485182,1.725982,0.110766,1588.42567356001,102.01374,4.43115057439035,.6317608,175.792795929802,928.688393627764,13.539359,136.419,.8415,6137,125.2,4.43,.08,1.09414,.0497035,,,1.162,.158244,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"Possible secondary"
71431780,1723.01,,2,4,2,2,4,4,4,5.2,70.1,1,17,3,PC,PC,9.09942,0.006,,1,spoc,07:47:11.33,68:28:36.06,5.04,0.03,12.326,0.046,2458852.702693,0.0030942003,13.7263453887535,0.00036546195,4.77290744389434,0.25503284,0.930369,0.05464,856.534541132326,50.32425,3.66896777819826,.25019854,91.4886561500404,788.790300653182,16.248024,100.727,.2915,5777,124.977,4.38035,.0725402,1.08725,.0521105,,,1.035,.126798,"20,26",2020-02-19,2020-09-23,2021-08-19 00:00:00,
81212286,1724.01,,5,5,5,5,5,5,5,16,92.5,9,0,8,PC,FP,12.507,0.008,,1,spoc,08:28:07.82,56:25:39.1,-88.814,0.053,-7.645,0.052,2458843.027821,0.0020229782,0.685080805288586,0.0000990565,1.05658868353125,0.5722773,2.909017,0.368086,2675.71766622605,338.96216,1.98063582512353,2.0170252,170.82953348617,922.062772886118,7.6018205,58.3171,.1227,3541,157,4.8452,.00212178,.380019,.0113954,,,.368761,.0203001,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"centroid offset towards a brighter star (TIC 81212289)."
86396382,1725.01,,5,5,5,5,5,5,5,239,269.7,0,1,0,KP,KP,11.0967,0.013,,1,spoc,06:30:32.79,29:40:20.16,-1.58,0.068,-6.958,0.058,2458843.005184,0.00021559666,1.09140989192976,0.000015624184,2.96290532684938,0.017188145,17.007061,0.082783,15542.0386450851,76.24311,22.2784883041948,1.039145,8220.79038134897,2428.55611670364,188.50305,427.246,5.9855,6154,105.682,4.02046,.0803026,1.74942,.0811608,0.21,0.1,1.17,.160593,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,"WASP-12b"
130181866,1726.01,,1,4,1,2,4,4,4,16.7,212.4,4,15,3,PC,CP,6.2683,0.006,,1,spoc,07:49:55.05,27:21:47.28,-10.027,0.085,-11.314,0.049,2458845.372818,0.0013053592,7.10815333722123,0.0006513307,3.22734432677722,0.23121579,0.606019,0.03778,558.008327839416,34.79592,2.15858453495539,.6568949,145.564667547697,885.898043963644,15.016905,22.4035,.0225,5694.11,153.429,4.53108,.085452,.902932,.0547111,0.0169559,0.0168932,1.01,.128574,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,
130181866,1726.02,,1,4,1,2,4,4,4,10.5,193.4,4,15,3,PC,CP,6.2683,0.006,,2,spoc,07:49:55.05,27:21:47.28,-10.027,0.085,-11.314,0.049,2458844.057705,0.0011006512,20.5459130689183,0.0014742175,4.02507097715893,0.19420096,0.91091,0.051337,838.627232742326,47.281704,2.63597008880026,.4723429,35.3533925056425,621.909975942128,16.651693,22.4035,.0225,5694.11,153.429,4.53108,.085452,.902932,.0547111,0.0169559,0.0168932,1.01,.128574,"20",2020-02-20,2020-02-20,2021-08-19 00:00:00,"multi"
241225337,1727.01,,2,4,2,2,4,4,4,7.8,61.2,4,2,7,PC,PC,9.75149,0.007,,1,spoc,06:14:14.05,53:08:09.33,2.193,0.083,-57.132,0.084,2458842.639667,0.0029166986,1.83279230585481,0.0003585472,1.46267650480552,0.54047173,0.545293,0.074458,502.107256854017,68.57626,2.27446986657428,3.344146,989.312019877498,1430.38540780905,7.6161976,115.362,.613,5566,147.029,4.44006,.076621,.98869,.0525879,,,.982,.122454,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,
285048486,1728.01,,3,5,5,3,4,4,4,30.3,138,6,3,2,PC,CP,10.7921,0.007,,1,spoc,08:02:26.8,64:47:49.75,104.078,0.044,52.92,0.046,2458843.274889,0.00059128256,3.49156660034985,0.00014097619,1.89042166197255,0.083425425,6.010387,0.119916,5520.47643651007,110.440475,4.69943210072332,.36159956,57.0196253965156,700.851229426896,36.222485,60.798,.13635,3907,157,4.62346,.011365,.633154,.0187025,,,.614339,.0202201,"20",2020-02-19,2020-02-19,2021-08-19 00:00:00,
